CVE_ESCUELA_ATENCION,NOM_ESCUELA_ATENCION,REF_TURNO_ATENCION,REF_CICLO_ESCOLAR,prioridad_atencion,pct_incompleto,pct_caries,pct_visual,pct_sobrepeso_obesidad,imc_promedio,NUM_MATRICULA_TOTAL_ESCUELA_x,alertas_promedio,NUM_MATRICULA_TOTAL_ESCUELA_y,CLAVECCT,NOMBRE,longitud,latitud,alcaldia,NIVEL,completitud
09DPR2135Q,REPÚBLICA MEXICANA,MATUTINO,2024-2025 | 2025-2026,30.3492,6.3492,42.5397,63.8095,39.0476,17.411,190.0,57.1429,190,09DJN0823A,REPÚBLICA MEXICANA,-99.13653056,19.55665,GUSTAVO A. MADERO,Preescolar,93.6508
09DPR1020I,AUGUSTO CESAR SANDINO,MATUTINO,2024-2025 | 2025-2026,30.3194,7.8624,51.3514,54.0541,38.3292,19.6464,486.0,52.0885,486,09DPR2501W,AUGUSTO CESAR SANDINO,-99.161075,19.456425,CUAUHTÉMOC,Primaria,92.1376
09DPR3239S,CONSTITUYENTE CELESTINO PÉREZ Y PÉREZ,MATUTINO,2025-2026,30.3114,0.0,59.1696,59.5156,32.872,18.4696,349.0,58.1315,349,09DPR3239S,CONSTITUYENTE CELESTINO PÉREZ Y PÉREZ,-99.0016,19.36690833,IZTAPALAPA,Primaria,100.0
09DPR1072O,JUAN B MOLINA,VESPERTINO,2024-2025 | 2025-2026,30.303,53.0303,39.3939,37.1212,21.9697,18.6548,199.0,40.9091,199,09DPR1071P,JUAN B MOLINA,-99.06415278,19.39284722,IZTACALCO,Primaria,46.9697
09DPR1914P,PROCERES DE LA REVOLUCIÓN,MATUTINO,2024-2025 | 2025-2026,30.3004,34.3348,40.7725,48.927,27.4678,,,41.2017,255,09DPR1914P,PROCERES DE LA REVOLUCIÓN,-99.20981667,19.33459167,LA MAGDALENA CONTRERAS,Primaria,65.6652
09DPR0988Z,CLUB 20 30,MATUTINO,2025-2026,30.2985,0.0,58.9552,57.4627,35.0746,19.3183,190.0,53.7313,190,09DPR0988Z,CLUB 20 30,-99.08441389,19.39475278,IZTACALCO,Primaria,100.0
09DPR0895K,VICENTE LOMBARDO TOLEDANO,MATUTINO,2024-2025 | 2025-2026,30.2949,17.9625,48.7936,51.2064,33.5121,,,50.6702,357,09DPR0895K,VICENTE LOMBARDO TOLEDANO,-99.13898056,19.53305833,GUSTAVO A. MADERO,Primaria,82.0375
09DPR5074N,PROFR. JOSÉ SANTOS VALDES,VESPERTINO,2024-2025 | 2025-2026,30.2924,0.2924,55.2632,61.1111,34.7953,19.6382,411.0,55.848,411,09DPR5057X,PROFR. JOSÉ SANTOS VALDES,-99.04188889,19.31829444,IZTAPALAPA,Primaria,99.7076
09DPR1397U,DR. CARLOS BAUER,MATUTINO,2024-2025 | 2025-2026,30.2913,18.123,49.8382,55.9871,27.5081,,,49.1909,300,09DPR1396V,DR. CARLOS BAUER,-99.09823889,19.48599722,GUSTAVO A. MADERO,Primaria,81.877
09DPR1687K,RAFAEL ANGEL DE LA PEÑA,MATUTINO,2024-2025 | 2025-2026,30.2834,0.8097,42.915,59.919,47.7733,19.7844,299.0,51.417,299,09DPR1687K,RAFAEL ANGEL DE LA PEÑA,-99.17088333,19.44970833,MIGUEL HIDALGO,Primaria,99.1903
09DPR2182A,REPÚBLICA DE PAKISTAN,MATUTINO,2024-2025 | 2025-2026,30.2817,21.4789,41.1972,53.169,35.5634,,,46.1268,313,09DPR2182A,REPÚBLICA DE PAKISTAN,-99.10490278,19.47358889,GUSTAVO A. MADERO,Primaria,78.5211
09DPR1317S,PROFR. DANIEL DELGADILLO,VESPERTINO,2024-2025 | 2025-2026,30.2762,8.2873,56.3536,45.3039,41.4365,19.0803,91.0,48.0663,91,09DPR1333J,PROFR. DANIEL DELGADILLO,-99.08124722,19.47840833,GUSTAVO A. MADERO,Primaria,91.7127
09DPR0044L,CATALINA CARDONA NAVA,MATUTINO,2024-2025,30.2674,29.9465,48.6631,43.3155,29.4118,18.2053,190.0,46.5241,190,09DPR0044L,CATALINA CARDONA NAVA,-99.24439722,19.297375,LA MAGDALENA CONTRERAS,Primaria,70.0535
09DPR2366H,PABLO MORENO,MATUTINO,2024-2025 | 2025-2026,30.2564,0.8547,46.1538,65.812,38.4615,18.904,135.0,55.5556,135,09DBN0094U,PABLO MORENO,-99.13279722,19.43946667,CUAUHTÉMOC,Primaria,99.1453
09DPR0936U,MARGARITA MAZA DE JUÁREZ,MATUTINO,2024-2025 | 2025-2026,30.2381,5.1587,37.3016,68.254,40.4762,21.0638,292.0,53.1746,292,09DES4099I,MARGARITA MAZA DE JUÁREZ,-99.078625,19.49635278,GUSTAVO A. MADERO,Secundaria,94.8413
09DPR5133M,JAIME SABINES,MATUTINO,2024-2025,30.2381,2.0833,57.7381,46.131,45.2381,18.2568,347.0,51.4881,347,09DPR5105Q,JAIME SABINES,-99.00394444,19.33298611,IZTAPALAPA,Primaria,97.9167
09DPR0877V,LUIS PASTEUR,VESPERTINO,2024-2025 | 2025-2026,30.2362,3.1496,62.9921,31.4961,53.5433,19.8108,347.0,48.8189,347,09DBA0184I,LUIS PASTEUR,-98.999325,19.37146944,IZTAPALAPA,Adultos - Primaria,96.8504
09DPR3190Q,PROFR. FAUSTO ARROYO PÉREZ,VESPERTINO,2024-2025,30.2198,12.6374,45.0549,62.0879,31.3187,16.6025,226.0,50.5495,226,09DPR3189A,PROFR. FAUSTO ARROYO PÉREZ,-99.12869444,19.55590278,GUSTAVO A. MADERO,Primaria,87.3626
09DPR5114Y,LUCIO CABAÑAS BARRIENTOS,MATUTINO,2024-2025 | 2025-2026,30.1996,0.363,67.5136,46.098,37.0236,,,54.8094,589,09DPR5114Y,LUCIO CABAÑAS BARRIENTOS,-99.03964167,19.32173056,IZTAPALAPA,Primaria,99.637
09DPR1523A,REGENTE URUCHURTU,MATUTINO,2024-2025 | 2025-2026,30.1961,18.2073,42.577,56.8627,33.3333,19.4405,350.0,49.5798,350,09DPR1523A,REGENTE URUCHURTU,-99.16336111,19.52558056,GUSTAVO A. MADERO,Primaria,81.7927
09DPR5143T,RAMON G. BONFIL,VESPERTINO,2024-2025,30.1835,23.3945,58.7156,39.4495,29.3578,18.3808,236.0,45.8716,236,09DPR5126C,RAMON G. BONFIL,-98.99270556,19.21441389,MILPA ALTA,Primaria,76.6055
09DPR2054F,PROGRESO CAMPESINO,MATUTINO,2024-2025,30.172,37.3464,30.4668,58.4767,24.57,18.1624,392.0,44.7174,392,09DPR2054F,PROGRESO CAMPESINO,-99.03437222,19.17517222,MILPA ALTA,Primaria,62.6536
09DPR0928L,RAMON LÓPEZ VELARDE,MATUTINO,2024-2025 | 2025-2026,30.1695,0.0,47.4576,66.1017,37.2881,19.3514,136.0,58.4746,136,09DPR2735K,RAMÓN LÓPEZ VELARDE,-99.08513611,19.49048889,GUSTAVO A. MADERO,Primaria,100.0
09DPR1135J,JOSÉ ANTONIO TORRES,MATUTINO,2025-2026,30.125,0.0,38.125,73.75,38.75,18.2921,238.0,54.375,238,09DPR1135J,JOSÉ ANTONIO TORRES,-99.15004167,19.45439444,CUAUHTÉMOC,Primaria,100.0
09DPR3052O,CUAHILAMA,VESPERTINO,2024-2025 | 2025-2026,30.1198,29.6407,26.0479,63.7725,31.1377,18.6847,365.0,45.2096,365,09DPR2044Z,CUAHILAMA,-99.07465833,19.246325,XOCHIMILCO,Primaria,70.3593
09DPR2033T,GENERAL ANTONIO DE LEÓN Y LOYOLA,MATUTINO,2024-2025,30.0962,16.3462,47.5962,49.5192,37.0192,19.0397,202.0,48.5577,202,09DPR2033T,GENERAL ANTONIO DE LEÓN Y LOYOLA,-98.99590833,19.18730556,MILPA ALTA,Primaria,83.6538
09DPR0039Z,13 DE SEPTIEMBRE DE 1847,MATUTINO,2024-2025 | 2025-2026,30.0935,25.2336,36.7601,56.0748,32.3988,,,46.4174,299,09DPR0039Z,13 DE SEPTIEMBRE DE 1847,-99.21266944,19.47539444,AZCAPOTZALCO,Primaria,74.7664
09DPR1791W,GRAL. SANTOS DEGOLLADO,MATUTINO,2024-2025 | 2025-2026,30.0699,6.6434,66.7832,44.4056,32.5175,20.5509,273.0,50.3497,273,09DPR1791W,GRAL. SANTOS DEGOLLADO,-99.32628889,19.33090278,CUAJIMALPA DE MORELOS,Primaria,93.3566
09DPR2389S,LEONARDO BRAVO,MATUTINO,2024-2025 | 2025-2026,30.0592,0.2959,38.4615,66.568,44.9704,18.9846,344.0,49.4083,344,09DPR2389S,LEONARDO BRAVO,-99.12751944,19.46115556,CUAUHTÉMOC,Primaria,99.7041
09DPR2898V,ARQUELES VELA SALVATIERRA,MATUTINO,2024-2025 | 2025-2026,30.0461,5.9908,33.6406,74.6544,35.9447,,,50.2304,265,09DPR2897W,ARQUELES VELA SALVATIERRA,-99.07007778,19.39435556,IZTACALCO,Primaria,94.00919999999999
09DPR1333J,PROFR. DANIEL DELGADILLO,MATUTINO,2024-2025 | 2025-2026,30.0415,14.5228,42.7386,54.7718,38.1743,,,51.4523,253,09DPR1333J,PROFR. DANIEL DELGADILLO,-99.08124722,19.47840833,GUSTAVO A. MADERO,Primaria,85.4772
09DPR1041V,PROFR. RAFAEL JIMENEZ,MATUTINO,2024-2025 | 2025-2026,30.0369,0.369,40.9594,65.6827,43.1734,19.9124,317.0,54.9815,317,09DPR1041V,PROFR. RAFAEL JIMENEZ,-99.08651111,19.41997778,VENUSTIANO CARRANZA,Primaria,99.631
09DPR2069H,INDEPENDENCIA ECONÓMICA DE MÉXICO,MATUTINO,2024-2025,30.0298,24.1071,47.4702,42.5595,36.0119,19.1901,673.0,44.7917,673,09DPR2070X,INDEPENDENCIA ECONÓMICA DE MÉXICO,-99.06485833,19.25643333,XOCHIMILCO,Primaria,75.8929
09DPR2842T,RAFAELA SUAREZ SOLORZANO,MATUTINO,2024-2025 | 2025-2026,30.022,0.4396,54.7253,47.9121,47.033,18.9508,602.0,49.6703,602,09DPR3031B,RAFAELA SUAREZ SOLORZANO,-99.00705556,19.33809444,IZTAPALAPA,Primaria,99.5604
09DPR1316T,ENRIQUE LAUBSCHER,MATUTINO,2024-2025 | 2025-2026,30.0186,0.1855,44.1558,63.0798,42.6716,19.0767,594.0,52.5046,594,09DJN0279I,ENRIQUE LAUBSCHER,-99.17354722,19.46356111,AZCAPOTZALCO,Preescolar,99.8145
09DPR1521C,CHICOMOSTOC,MATUTINO,2024-2025 | 2025-2026,30.0,19.8324,47.486,50.5587,32.1229,,,48.6034,342,09DPR1521C,CHICOMOSTOC,-99.096525,19.50433333,GUSTAVO A. MADERO,Primaria,80.1676
09DPR5058W,ESPERANZA VELASCO ZULETA,MATUTINO,2024-2025 | 2025-2026,30.0,31.8548,41.129,47.1774,29.8387,19.68,293.0,44.3548,293,09DPR5058W,ESPERANZA VELASCO ZULETA,-99.19243889,19.50504167,AZCAPOTZALCO,Primaria,68.1452
09DPR1372L,MANUEL GUTIERREZ NAJERA,VESPERTINO,2024-2025 | 2025-2026,30.0,40.1961,39.2157,50.9804,19.6078,,,43.1373,97,09DPR1360G,MANUEL GUTIERREZ NAJERA,-99.08584167,19.50059167,GUSTAVO A. MADERO,Primaria,59.8039
09DPR1443P,GERTRUDIS BOCANEGRA DE LAZO DE LA VEGA,MATUTINO,2024-2025 | 2025-2026,30.0,17.8144,48.6527,51.497,32.0359,,,48.503,607,09DPR1443P,GERTRUDIS BOCANEGRA DE LAZO DE LA VEGA,-99.07343889,19.49264167,GUSTAVO A. MADERO,Primaria,82.1856
09DPR3007B,LEGION AMERICANA,VESPERTINO,2024-2025 | 2025-2026,29.9492,1.0152,72.5888,34.5178,41.6244,18.9402,612.0,51.7766,612,09DPR2235P,LEGION AMERICANA,-99.18150278,19.23320833,TLALPAN,Primaria,98.9848
09DPR1779A,VICENTE GUERRERO,MATUTINO,2024-2025 | 2025-2026,29.9487,27.1795,39.6581,52.1368,30.7692,18.4523,601.0,42.3932,601,09DPR1779A,VICENTE GUERRERO,-99.28051944,19.34280833,CUAJIMALPA DE MORELOS,Primaria,72.8205
09DPR1535F,OBRAS DEL VALLE DE MÉXICO,MATUTINO,2024-2025 | 2025-2026,29.9474,36.0526,40.5263,48.9474,24.2105,18.0058,343.0,41.0526,343,09DBS0011Q,OBRAS DEL VALLE DE MÉXICO,-99.08553056,19.47044167,GUSTAVO A. MADERO,Adultos - Secundaria,63.9474
09DPR1092B,HEROES DE CERRO PRIETO,MATUTINO,2024-2025 | 2025-2026,29.9346,30.0654,45.098,46.4052,28.1046,18.6123,174.0,41.8301,174,09DPR1092B,HEROES DE CERRO PRIETO,-99.09681944,19.45448056,GUSTAVO A. MADERO,Primaria,69.9346
09DPR4507D,ANICETO CASTELLANOS URRUTIA,VESPERTINO,2024-2025 | 2025-2026,29.9329,0.0,83.2215,23.4899,42.953,19.7201,387.0,48.9933,387,09DPR0001N,ANICETO CASTELLANOS URRUTIA,-99.04064444,19.28731389,TLÁHUAC,Primaria,100.0
09DPR2424H,MAO TSE TUNG,MATUTINO,2025-2026,29.9065,1.8692,40.1869,66.3551,41.1215,20.7885,122.0,57.9439,122,09DPR2424H,MAO TSE TUNG,-99.11364722,19.38351389,IZTACALCO,Primaria,98.1308
09DPR2169G,REPÚBLICA DE COLOMBIA,MATUTINO,2024-2025 | 2025-2026,29.878,13.4146,38.7195,63.4146,33.8415,18.712,295.0,50.3049,295,09DES0081I,REPÚBLICA DE COLOMBIA,-99.11419444,19.46827778,GUSTAVO A. MADERO,Secundaria,86.58539999999999
09DPR2346U,GUADALUPE CENICEROS DE ZAVALETA,MATUTINO,2024-2025 | 2025-2026,29.8615,0.0,49.0305,71.7452,28.5319,17.743,422.0,54.0166,422,09DES0130A,GUADALUPE CENICEROS DE ZAVALETA,-99.15968889,19.32026389,COYOACÁN,Secundaria,100.0
09DPR1235I,PRESIDENTE PLUTARCO ELIAS CALLES,MATUTINO,2024-2025 | 2025-2026,29.8605,5.1163,24.6512,74.8837,44.6512,20.1523,344.0,52.5581,344,09DPR1235I,PRESIDENTE PLUTARCO ELIAS CALLES,-99.13222222,19.39034444,IZTACALCO,Primaria,94.8837
09DPR3106B,GREGORIO TORRES QUINTERO,VESPERTINO,2024-2025 | 2025-2026,29.8582,31.5603,53.5461,34.0426,30.1418,19.2295,312.0,43.2624,312,09DJN0910W,GREGORIO TORRES QUINTERO,-99.10751944,19.3193,COYOACÁN,Preescolar,68.4397
09DPR0119L,JOSÉ RUBEN ROMERO,MATUTINO,2024-2025 | 2025-2026,29.8532,0.0,42.9769,68.5535,37.7358,18.5668,535.0,50.7338,535,09DPR0119L,JOSÉ RUBEN ROMERO,-99.058425,19.41465,IZTACALCO,Primaria,100.0
09DPR2979F,QUETZALCOATL,VESPERTINO,2024-2025 | 2025-2026,29.8387,30.6452,39.1129,48.3871,31.0484,18.4006,251.0,42.7419,251,09DPR5119T,QUETZALCOATL,-99.30938056,19.3535,CUAJIMALPA DE MORELOS,Primaria,69.3548
09DPR5087R,MARCELIANO TREJO SANTANA,VESPERTINO,2024-2025 | 2025-2026,29.8324,18.4358,38.5475,56.4246,35.7542,,,46.3687,243,09DPR5087R,MARCELIANO TREJO SANTANA,-99.11943889,19.28166389,XOCHIMILCO,Primaria,81.5642
09DPR2495B,PROFRA. ELMIRA ROCHA GARCÍA,MATUTINO,2024-2025 | 2025-2026,29.8289,23.4719,39.1198,55.9902,30.5623,,,49.1443,406,09DBN0112T,PROFRA. ELMIRA ROCHA GARCÍA,-99.20717778,19.50745,AZCAPOTZALCO,Primaria,76.5281
09DPR2535M,REPÚBLICA POPULAR CHINA,MATUTINO,2025-2026,29.7959,0.0,44.898,60.2041,43.8776,19.1624,110.0,57.1429,110,09DES0118F,REPÚBLICA POPULAR CHINA,-99.07278333,19.31084167,IZTAPALAPA,Secundaria,100.0
09DPR2955W,PROFR. GERARDO BRUNO SEVILLA HERNÁNDEZ,MATUTINO,2024-2025 | 2025-2026,29.7902,0.3497,55.2448,54.5455,38.8112,18.9493,362.0,52.7972,362,09DBS0042J,PROFR. GERARDO BRUNO SEVILLA HERNÁNDEZ,-99.07276667,19.30278333,IZTAPALAPA,Adultos - Secundaria,99.6503
09DPR2171V,BOMBERO RAMÓN ARRIAGA ACEVES,MATUTINO,2024-2025 | 2025-2026,29.7552,18.1818,49.6503,51.049,29.8951,,,48.951,493,09DPR2172U,BOMBERO RAMÓN ARRIAGA ACEVES,-99.11734167,19.50060278,GUSTAVO A. MADERO,Primaria,81.8182
09DPR1146P,ALBINO GARCÍA,MATUTINO,2024-2025 | 2025-2026,29.7417,0.0,39.2989,67.1587,42.2509,19.2221,563.0,54.6125,563,09DPR1146P,ALBINO GARCÍA,-99.03808333,19.34508611,IZTAPALAPA,Primaria,100.0
09DPR2264K,REPÚBLICA DE RUANDA,VESPERTINO,2024-2025 | 2025-2026,29.7391,0.8696,62.6087,45.2174,40.0,20.4747,141.0,50.4348,141,09DPR2264K,REPÚBLICA DE RUANDA,-99.09526111,19.39041389,IZTACALCO,Primaria,99.1304
09DPR1496U,DINAMARCA,MATUTINO,2024-2025 | 2025-2026,29.7255,25.098,32.549,60.7843,30.1961,19.3017,211.0,44.7059,211,09DJN0571N,DINAMARCA,-99.19928333,19.36723333,ÁLVARO OBREGÓN,Preescolar,74.902
09DPR2070X,INDEPENDENCIA ECONÓMICA DE MÉXICO,VESPERTINO,2024-2025,29.717,32.5472,57.5472,28.7736,29.717,19.5516,484.0,41.7453,484,09DPR2070X,INDEPENDENCIA ECONÓMICA DE MÉXICO,-99.06485833,19.25643333,XOCHIMILCO,Primaria,67.4528
09DPR1913Q,MAESTRO RAFAEL RAMIREZ,MATUTINO,2024-2025,29.7143,14.2857,24.2857,70.7143,39.2857,18.5633,176.0,47.8571,176,09DPR1913Q,MAESTRO RAFAEL RAMIREZ,-99.22926944,19.31789167,LA MAGDALENA CONTRERAS,Primaria,85.7143
09DPR3015K,CUAUHTEPEC,VESPERTINO,2024-2025,29.701,27.5748,31.5615,63.1229,26.2458,18.0096,323.0,42.1927,323,09DPR2954X,CUAUHTEPEC,-99.13119722,19.55950278,GUSTAVO A. MADERO,Primaria,72.4252
09DPR3169N,PROFRA. ROSA NAVARRO,MATUTINO,2024-2025 | 2025-2026,29.699,2.3411,37.1237,64.214,44.8161,19.8996,304.0,51.8395,304,09DPR3169N,PROFRA. ROSA NAVARRO,-99.11628056,19.39138056,IZTACALCO,Primaria,97.6589
09DPR3128N,CULTURA AZTECA,VESPERTINO,2024-2025,29.6933,23.0061,31.9018,65.0307,28.5276,18.6614,372.0,44.7853,372,09DPR3127O,CULTURA AZTECA,-99.02143611,19.18778333,MILPA ALTA,Primaria,76.9939
09DPR5070R,NIÑOS HEROES,MATUTINO,2025-2026,29.6907,2.0619,67.0103,32.9897,46.3918,18.7179,159.0,44.3299,159,09PJN3382U,NIÑOS HEROES,-99.008727,19.338357,IZTAPALAPA,Preescolar,97.9381
09DPR5048P,POPOL VUH,MATUTINO,2024-2025 | 2025-2026,29.6889,33.1111,47.7778,36.0,31.5556,,,40.8889,595,09DJN0068E,POPOL VUH,-99.11109167,19.37898056,IZTAPALAPA,Preescolar,66.8889
09DPR1174L,REVOLUCION,MATUTINO,2024-2025 | 2025-2026,29.683,0.7205,35.7349,72.1902,39.7695,19.4435,692.0,54.4669,692,09DPR1174L,REVOLUCION,-99.14862222,19.42673333,CUAUHTÉMOC,Primaria,99.2795
09DPR4159N,PROFR. ENRIQUE GONZÁLEZ APARICIO,VESPERTINO,2024-2025 | 2025-2026,29.6774,0.0,63.871,43.871,40.6452,19.8649,250.0,49.6774,250,09DPR0053T,PROFR. ENRIQUE GONZÁLEZ APARICIO,-98.995075,19.347425,IZTAPALAPA,Primaria,100.0
09DPR0015Q,NICOLAS LEON,VESPERTINO,2024-2025 | 2025-2026,29.6744,17.6744,52.5581,40.0,38.1395,19.0835,215.0,40.9302,215,09DPR0015Q,NICOLAS LEON,-98.99588889,19.28511944,TLÁHUAC,Primaria,82.32560000000001
09DPR3063U,PROFRA. MA. DE JESUS SANTA OLALLA LÓPEZ,MATUTINO,2024-2025 | 2025-2026,29.661,4.2373,45.7627,66.9492,31.3559,,,51.6949,131,09DPR3063U,PROFRA. MA. DE JESUS SANTA OLALLA LÓPEZ,-99.11505833,19.45780278,GUSTAVO A. MADERO,Primaria,95.7627
09DPR3234X,PROFR. TOMAS FREGOSO,MATUTINO,2024-2025,29.6512,6.9767,33.1395,58.1395,50.0,19.5903,484.0,48.8372,484,09DPR3234X,PROFR. TOMAS FREGOSO,-98.95191111,19.22569722,TLÁHUAC,Primaria,93.0233
09DPR2224J,XICOTENCATL,VESPERTINO,2024-2025 | 2025-2026,29.6491,33.3333,33.7719,58.3333,22.807,17.9796,274.0,43.8596,274,09DPR1904I,XICOTENCATL,-99.25632222,19.31331944,LA MAGDALENA CONTRERAS,Primaria,66.66669999999999
09DPR1740P,PROFR. ADELAIDO RIOS Y MONTES DE OCA,MATUTINO,2024-2025 | 2025-2026,29.6447,0.0,46.7005,58.3756,43.1472,19.2511,244.0,52.2843,244,09DPR1740P,PROFR. ADELAIDO RIOS Y MONTES DE OCA,-99.16988611,19.43825278,MIGUEL HIDALGO,Primaria,100.0
09DPR2653A,JOSÉ ORTEGA Y GASSET,VESPERTINO,2024-2025 | 2025-2026,29.6296,2.2222,48.1481,68.1481,29.6296,18.0981,164.0,54.8148,164,09DPR2653A,JOSÉ ORTEGA Y GASSET,-99.01266111,19.34535833,IZTAPALAPA,Primaria,97.7778
09DPR2132T,ESTADO DE GUANAJUATO,VESPERTINO,2024-2025 | 2025-2026,29.6241,26.3158,44.3609,42.1053,35.3383,20.0536,121.0,45.1128,121,09DPR2132T,ESTADO DE GUANAJUATO,-99.18538611,19.49293611,AZCAPOTZALCO,Primaria,73.6842
09DPR4181P,PROFRA. EMMA GODOY,VESPERTINO,2024-2025 | 2025-2026,29.6104,2.5974,83.1169,28.5714,33.7662,18.2907,134.0,40.2597,134,09DPR2619U,PROFRA. EMMA GODOY,-99.21901111,19.27626667,TLALPAN,Primaria,97.4026
09DPR2059A,ING. MIGUEL BERNARD,MATUTINO,2024-2025,29.6026,19.3157,49.7792,38.8521,40.0662,19.4752,1019.0,43.4879,1019,09DPR2059A,ING. MIGUEL BERNARD,-99.05683333,19.25258611,XOCHIMILCO,Primaria,80.68430000000001
09DPR2996W,PROFR. CASTULO RAMÍREZ LUGO,MATUTINO,2024-2025 | 2025-2026,29.5909,0.4545,38.1818,70.9091,38.4091,18.9244,524.0,53.1818,524,09DPR2968Z,PROFR. CASTULO RAMÍREZ LUGO,-99.01874444,19.37861111,IZTAPALAPA,Primaria,99.5455
09DPR1344P,ARTICULO 27,MATUTINO,2024-2025 | 2025-2026,29.5814,52.093,39.0698,37.6744,19.0698,,,39.0698,199,09DPR1344P,ARTICULO 27,-99.142775,19.49237222,GUSTAVO A. MADERO,Primaria,47.907
09DPR3158H,ING. MIGUEL BERNARD,VESPERTINO,2024-2025 | 2025-2026,29.5808,9.1816,44.3114,54.0918,40.3194,18.4987,765.0,48.7026,765,09DPR2059A,ING. MIGUEL BERNARD,-99.05683333,19.25258611,XOCHIMILCO,Primaria,90.8184
09DPR4516L,GUADALUPE FLORES ALONSO,MATUTINO,2024-2025 | 2025-2026,29.5783,23.7952,52.4096,34.3373,37.3494,,,44.2771,354,09DPR4516L,GUADALUPE FLORES ALONSO,-99.23961111,19.31753333,LA MAGDALENA CONTRERAS,Primaria,76.2048
09DPR1831G,JOSÉ ARTURO PICHARDO,MATUTINO,2024-2025 | 2025-2026,29.5726,3.0769,47.6923,60.6838,36.4103,16.9489,582.0,48.8889,582,09DPR0847A,JOSÉ ARTURO PICHARDO,-99.18842222,19.46781389,AZCAPOTZALCO,Primaria,96.9231
09DPR2795Z,JUAN RAMON JIMÉNEZ,MATUTINO,2024-2025 | 2025-2026,29.5726,0.5698,52.9915,48.433,45.8689,19.2929,486.0,47.2934,486,09DPR2795Z,JUAN RAMON JIMÉNEZ,-99.08056111,19.30685278,IZTAPALAPA,Primaria,99.4302
09DPR2186X,MAHATMA GANDHI,MATUTINO,2024-2025 | 2025-2026,29.5714,21.4286,48.2143,52.5,25.7143,18.3924,237.0,49.2857,237,09PJN0882V,MAHATMA GANDHI,-99.121871,19.332599,COYOACÁN,Preescolar,78.5714
09DPR2822F,BANDERA NACIONAL,MATUTINO,2025-2026,29.5652,4.3478,60.0,38.2609,45.2174,19.1301,159.0,49.5652,159,09DPR2822F,BANDERA NACIONAL,-99.118575,19.35931389,IZTAPALAPA,Primaria,95.6522
09DPR2850B,PROFR. JOSÉ PALOMAREZ QUIROS,MATUTINO,2024-2025 | 2025-2026,29.5464,0.216,63.067,44.4924,39.9568,19.5356,468.0,54.2117,468,09DPR2850B,PROFR. JOSÉ PALOMAREZ QUIROS,-99.02747222,19.3681,IZTAPALAPA,Primaria,99.784
09DPR3199H,ENRIQUE CORONA MORFIN,MATUTINO,2024-2025 | 2025-2026,29.5441,17.9331,44.3769,54.1033,31.307,19.2321,288.0,49.5441,288,09DPR3199H,ENRIQUE CORONA MORFIN,-99.20041944,19.49355556,AZCAPOTZALCO,Primaria,82.0669
09DPR4013T,JOSÉ INES NOVELO,VESPERTINO,2025-2026,29.5302,0.0,62.4161,39.5973,45.6376,20.1023,173.0,50.3356,173,09DPR0033F,JOSÉ INES NOVELO,-99.23259444,19.36831667,ÁLVARO OBREGÓN,Primaria,100.0
09DPR1445N,WINSTON CHURCHILL,MATUTINO,2024-2025 | 2025-2026,29.5203,9.9631,28.0443,73.8007,35.7934,18.8535,260.0,48.7085,260,09DBN0034F,WINSTON CHURCHILL,-99.08445556,19.44867222,GUSTAVO A. MADERO,Primaria,90.0369
09DPR1834D,IGNACIO LÓPEZ RAYON,MATUTINO,2024-2025 | 2025-2026,29.4931,6.9124,64.977,34.5622,41.0138,19.1418,280.0,47.0046,280,09DPR1834D,IGNACIO LÓPEZ RAYON,-99.19388889,19.39781944,ÁLVARO OBREGÓN,Primaria,93.0876
09DPR1460F,FILOMENO MATA,MATUTINO,2024-2025 | 2025-2026,29.4867,25.462,47.0226,51.3347,23.614,19.068,391.0,48.2546,391,09DPR1462D,FILOMENO MATA,-99.122,19.50553056,GUSTAVO A. MADERO,Primaria,74.538
09DPR2608O,ROBERTO KOCH,MATUTINO,2024-2025 | 2025-2026,29.4667,2.0,36.0,70.6667,38.6667,19.1763,183.0,55.3333,183,09DJN0525B,ROBERTO KOCH,-99.14963056,19.47589167,AZCAPOTZALCO,Preescolar,98.0
09DPR1353X,JERONIMO FIGUEROA,VESPERTINO,2024-2025 | 2025-2026,29.4545,9.0909,63.6364,45.4545,29.0909,18.3041,52.0,40.0,52,09DPR1351Z,JERONIMO FIGUEROA,-99.15330833,19.52117222,GUSTAVO A. MADERO,Primaria,90.9091
09DPR0053T,PROFR. ENRIQUE GONZÁLEZ APARICIO,MATUTINO,2024-2025 | 2025-2026,29.4428,0.8798,37.8299,68.3284,40.176,,,51.3196,397,09DPR0053T,PROFR. ENRIQUE GONZÁLEZ APARICIO,-98.995075,19.347425,IZTAPALAPA,Primaria,99.1202
09DPR1653U,MÁRTIRES DE LA LIBERTAD,VESPERTINO,2024-2025,29.4286,24.2857,44.2857,50.0,28.5714,18.5472,75.0,45.7143,75,09DPR1652V,MÁRTIRES DE LA LIBERTAD,-99.18696389,19.47933611,AZCAPOTZALCO,Primaria,75.71430000000001
09DPR0905A,PROFRA. CARMEN COSGAYA RIVAS,MATUTINO,2024-2025 | 2025-2026,29.3964,15.3344,34.4209,59.8695,37.3573,19.3401,563.0,49.1028,563,09DPR0905A,PROFRA. CARMEN COSGAYA RIVAS,-99.13769167,19.54418056,GUSTAVO A. MADERO,Primaria,84.6656
